50 0.000476691180614257 0.000520874049027896 0.000492613157154899
60 0.00046562164453236 0.000533796557562089 0.00061245761293921
70 0.000511461799660441 0.000570875105248389 0.000536013929193267
80 0.000532140344706297 0.00048706747600226 0.000515984493938534
90 0.00064272752808989 0.000493948558507636 0.000621821821257394
100 0.000487325476992136 0.000495366132723116 0.000547528263521757
110 0.00062871208729715 0.00047961794582393 0.000508781320541769
120 0.000505742841100501 0.000467997189432265 0.000574973228995057
130 0.000516249576988134 0.000496157066591741 0.000495759117896527
140 0.000504300709219852 0.000486516850750491 0.000521949452401011
150 0.000514041525423727 0.000505626689189192 0.00051641732954546
160 0.000524690355329947 0.000526317925591884 0.000505518445508304
170 0.000491482564679419 0.000502333896872367 0.000479406674208144
180 0.000715046757584181 0.000495688781321177 0.000468045928430545
190 0.000501993248945149 0.000778875595404876 0.000505246969269807
200 0.000536319808396734 0.000486976351351351 0.000844829905503065
210 0.00049965796196423 0.000477639123102882 0.00053966391576552
220 0.000495542849035185 0.000502442873303147 0.000505752204836419
230 0.000496152968036527 0.000492692111237224 0.000470945714285711
240 0.000487872670807456 0.000458427804464538 0.000492504239683443
250 0.000513174122310295 0.00048187450312323 0.000502001995438995
260 0.000488039188046231 0.000498170425349719 0.000489386118980174
270 0.000494330694275272 0.000492397472716822 0.0004892331253545
280 0.000482694074284094 0.000494781125639567 0.000494374004550631
290 0.000493330508474573 0.000481786609686612 0.0004873108910891
300 0.000488865422674576 0.000513591180654345 0.000495609818388189
310 0.000525197866966043 0.000498113431151236 0.000788249792301321
320 0.000759029043280182 0.000485752332485137 0.000519541595441601
330 0.000518573408769442 0.000500839050886216 0.000479690598290598
340 0.000508838444065871 0.000474146403385047 0.000496973254504498
350 0.000514826484018265 0.00049075433115593 0.000525350553505536
360 0.000496653518728719 0.000615900956668543 0.000538065142857142
370 0.000504390665514273 0.000500530089260002 0.000486378500707212
380 0.000515479796552705 0.000498492018244018 0.000684429146306411
390 0.000503644900317813 0.000847654882642719 0.000460918454935626
400 0.000503706083001713 0.000541758404558396 0.000524839636053445
410 0.00052580305170952 0.000518212044105182 0.000546489748772744
420 0.000608992489890213 0.00054723484848484 0.000551353443369377
430 0.000491807266534209 0.000527815371525808 0.000590960364984315
440 0.00061465095846645 0.000540049062049059 0.000599105550762155
450 0.000559017133066824 0.000488070020005723 0.000537335524435551
460 0.000516563793103445 0.000549630887810447 0.000535294817332199
470 0.000726601057579314 0.000553616714697409 0.000525229587482228
480 0.00055253933541608 0.000576208237986277 0.000519403339937729
490 0.000766668639053262 0.000568876546762591 0.000591400287356318
500 0.000486383190883195 0.000510074415921553 0.000597620150711698
510 0.00056760102301789 0.000753055790363486 0.000539492
520 0.000510349752258822 0.00075316187766714 0.000530199487763237
530 0.000725175417661097 0.000541372813306567 0.000563343568945529
540 0.000524734437464307 0.000542027997737561 0.000511786297376092
550 0.000525604718904743 0.000527535988620198 0.000559286620530566
560 0.000546658928059615 0.000516565017261226 0.000707280376418489
570 0.000833593128904034 0.000501544696751948 0.00114506566499722
580 0.000517831235697937 0.000554225464190981 0.000608836858881482
590 0.000637154909300317 0.000535648752969126 0.000565126614987069
600 0.000576075243434639 0.000586833333333334 0.000692203005387017
610 0.000552180979827085 0.00073099606741572 0.000538419382751635
620 0.000534726674298797 0.000508288495061017 0.000515165404775781
630 0.000549307604017217 0.000564265223665224 0.000576143230679837
640 0.000757679562657695 0.000590819508009148 0.000541660252728318
650 0.00055949441420797 0.000836296525323912 0.000556918661667145
660 0.000551384837128856 0.000591601156069363 0.000571871554418872
670 0.000590908227848102 0.000603550028587756 0.000486202384331535
680 0.000540194289078599 0.000558996847234166 0.000575357308584686
690 0.000536084082342704 0.000556771863117867 0.000584016451233844
700 0.000750038095238101 0.000523221640488654 0.000564363901869157
710 0.00119871152228764 0.000575855114459568 0.000574444797687865
720 0.000613199136690649 0.000641749490241773 0.000556674573329477
730 0.000579428446771377 0.000543876250357242 0.000489949767711976
740 0.000606907438955139 0.000576536032156187 0.000623754873853214
750 0.000666050534218885 0.000637743626882965 0.00119978571428571
760 0.000573544537330647 0.000552787023567061 0.000588876078205866
770 0.000679628316032294 0.000554984667802389 0.000579670496983634
780 0.000573724820659969 0.000549688805104406 0.000574381133177571
790 0.000569483592400693 0.000578501301706682 0.000634140444444444
800 0.000580231636784269 0.000547741879350352 0.000581489849955869
810 0.000582443118999121 0.000566728858663511 0.000580361143523921
820 0.000596693333333333 0.000631651506373118 0.000626215263617822
830 0.000608792644077613 0.000589361295921322 0.000576908425980109
840 0.000747570980615734 0.000623917914746541 0.000582750888625595
850 0.000601521451194936 0.000633125397284025 0.000624787834691501
860 0.000594568006843465 0.000643762915129152 0.00112125698630137
870 0.000637532514234344 0.000567606810244465 0.00123403801169591
880 0.000600955010224947 0.000627575208513088 0.00057981349551115
890 0.000593130395951175 0.000675609037900874 0.000607814087759815
900 0.00135454673975765 0.000599919871794869 0.00059241041968162
910 0.000634798040910401 0.000603772511848344 0.000611664071510961
920 0.000576533931240657 0.000653375658279696 0.000627428402716275
930 0.000623366499852809 0.00162465731408336 0.000611163983303517
940 0.000646342606149343 0.000554097440372303 0.000613629320276499
950 0.000595875037639267 0.000574520176730481 0.00060096540697674
960 0.000605450264861682 0.00091983014623172 0.000610622472559216
970 0.000648089031131795 0.000575379976918642 0.000592048133022169
980 0.00104753823371029 0.000627864607390301 0.000578275073313784
990 0.000614117475160726 0.000609420648967549 0.00066387587412587
1000 0.000630685267198111 0.000679844296922151 0.00074861669435216
