50	35.735449	36.462853	49.460755	27.176404
60	41.02078	45.811827	41.330035	45.255219
70	38.143545	50.918401	111.715808	143.300343
80	43.3903	742.614994	123.033911	37.719696
90	46.832476	46.982869	130.135238	67.153904
100	88.813546	21.412938	3332.246731	1127.287129
110	40.072181	33.3011	98.301708	40.483505
120	26.97733	22.756831	184.997814	1158.650395
130	25.851889	38.725297	117.660233	48.220778
140	53.623967	60.018351	291.089421	24.007689
150	32.21793	45.536221	204.503111	64.989538
160	37.328827	39.057226	269.888507	34.120922
170	35.544663	28.717042	131.879643	49.042747
180	73.111478	30.107046	222.225596	35.962398
190	47.197687	30.345004	251.693328	38.069209
200	32.935544	35.580393	0	64.161157
210	26.879792	61.550397	557.571139	71.478016
220	48.892165	60.622495	339.8021	69.743128
230	61.164411	81.102646	0	85.08103
240	45.563355	42.60729	407.359559	47.400823
250	62.836529	52.910907	0	76.642529
260	82.481869	37.733415	244.872082	54.644631
270	103.083099	301.328057	145.95864	59.014179
280	66.929847	57.580525	323.545004	68.877844
290	74.742722	45.289238	312.494938	49.904053
300	70.491888	47.728692	571.234146	61.071132
310	41.430325	22.189116	354.371983	37.126043
320	47.634143	114.253929	451.850365	75.414286
330	86.697657	49.870635	0	74.851809
340	40.389636	62.756533	357.657428	32.597379
350	64.089332	80.657713	0	62.296901
360	60.23984	61.582421	729.413799	84.743211
370	111.851459	113.870586	875.6162	49.643651
380	77.525869	45.751349	369.009931	142.253087
390	167.399158	123.877046	409.812275	89.849569
400	74.77539	66.834517	0	67.603031
410	47.349282	45.634492	456.265146	121.879633
420	152.847414	123.11139	986.525991	70.537236
430	58.639636	61.972695	0	77.658532
440	119.893255	1082.906665	307.49612	108.135544
450	86.499453	82.954176	0	86.566115
460	82.61541	104.896696	0	54.128375
470	114.797387	263.52076	0	69.771573
480	88.630156	64.364992	0	51.939251
490	109.833593	117.279558	740.005073	104.857359
500	118.047375	74.693919	456.952483	44.279366
510	95.194619	66.444386	532.07905	85.523835
520	108.262203	154.489893	931.961396	70.250968
530	97.464052	1095.084236	550.896623	133.042187
540	49.203889	83.444757	0	154.705492
550	69.391155	151.554344	492.804419	116.715719
560	108.850291	95.816836	763.064791	116.23616
570	106.214177	135.44411	0	76.298984
580	191.70902	89.419715	805.753227	134.579733
590	216.918108	111.879749	0	102.402601
600	86.752519	196.598982	804.527887	122.330092
610	88.176309	115.001879	510.477329	117.826596
620	142.771433	90.83245	0	151.565526
630	120.172599	100.514332	276.452515	142.810091
640	89.660698	62.18298	1017.480117	103.126052
650	212.489323	93.729268	728.902306	118.158772
660	124.731858	115.797438	0	65.619166
670	87.568169	109.088031	569.098243	61.684478
680	95.679752	188.257891	542.571393	137.210651
690	166.177681	135.447585	0	181.468831
700	146.713729	192.40403	879.676268	160.834282
710	133.743434	120.360343	0	125.11976
720	152.338935	110.166298	807.607413	127.613794
730	86.052842	147.290971	0	140.779388
740	102.06756	62.823062	0	97.418774
750	133.566764	122.025174	664.763588	3268.360322
760	147.545186	116.016437	939.267548	107.161554
770	62.849038	165.400809	1528.495439	104.041603
780	136.682442	99.848005	0	160.889563
790	128.016479	110.687937	0	210.108955
800	137.031208	127.502401	0	186.199722
810	202.906765	147.904609	405.339207	157.059615
820	133.173532	134.679237	602.584722	152.55207
830	127.853949	131.933973	1346.857685	167.498117
840	113.40207	112.225259	0	208.821739
850	123.908714	111.618162	0	149.576897
860	333.530678	78.524378	0	142.296624
870	149.176903	248.147878	0	3248.438965
880	108.294282	162.445273	0	132.157791
890	154.863055	226.259641	673.49975	121.073375
900	153.087058	373.729629	1111.828646	129.930092
910	209.713695	113.484667	0	116.645831
920	166.90849	239.82751	0	197.887925
930	121.229224	187.832692	1676.224481	231.674208
940	147.163608	170.335471	3256.142719	113.517468
950	189.763976	264.186841	1124.658766	145.166443
960	127.262363	186.966686	0	123.131629
970	119.106081	147.363028	0	156.374854
980	121.424653	129.374717	1982.474517	175.132532
990	195.655308	162.456954	0	152.937762
1000	271.422954	198.674906	921.239514	1179.227137
